series_index,series_title,question_number,level,points,prompt,image_url,audio_url,image_local_path,audio_local_path,A,B,C,D,correct_answer_text,correct_letter
2,Série 1,33,C1,26,Question 33 : Écoutez le document sonore et la question. Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766563928802-j3lzyt.mp3,,tcf_oral_output\audios\series_02_q33.mp3,À comparer les étapes du clonage naturel et artificiel.,À observer l’effet des activités humaines sur la nature.,À orienter la recherche en prenant la nature comme modèle.,À sensibiliser les hommes à respecter leur milieu naturel.,À orienter la recherche en prenant la nature comme modèle.,C
2,Série 1,34,C1,26,Question 34 : Écoutez le document sonore et la question. Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766563930114-jr5uqo.mp3,,tcf_oral_output\audios\series_02_q34.mp3,Ils consomment plus que la jeune génération.,Ils dépensent beaucoup pour leur santé.,Ils profitent peu des effets de la croissance.,Ils sont à l’origine de créations d’emplois.,Ils sont à l’origine de créations d’emplois.,D
2,Série 1,35,C1,26,Question 35 : Écoutez le document sonore et la question. Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766563930127-oo6cj6.mp3,,tcf_oral_output\audios\series_02_q35.mp3,Ils dégagent une odeur agréable.,Ils ont des résultats spectaculaires.,Ils ont l’avantage d’être peu chers.,Ils répondent à ses convictions.,Ils répondent à ses convictions.,D
2,Série 1,36,C2,33,Question 36 : Écoutez le document sonore et la question. Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766563930048-y4zfv7.mp3,,tcf_oral_output\audios\series_02_q36.mp3,C’est aux parents de choisir pour leurs enfants.,Il faut l’étendre à toutes les générations.,Le dispositif fonctionne bien tel qu’il est.,L’État doit l’imposer à la population.,Le dispositif fonctionne bien tel qu’il est.,C
2,Série 1,37,C2,33,Question 37 : Écoutez le document sonore et la question. Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766563930087-84rqj0.mp3,,tcf_oral_output\audios\series_02_q37.mp3,La relation liant Camille Claudel et Rodin.,La richesse du musée Auguste Rodin.,Les difficultés rencontrées par Rodin.,Les sources d’inspiration de Rodin.,La relation liant Camille Claudel et Rodin.,A
2,Série 1,38,C2,33,Question 38 : Écoutez le document sonore et la question. Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766563930038-ui5jsc.mp3,,tcf_oral_output\audios\series_02_q38.mp3,Elles demandent un nouveau statut juridique.,Elles exigent des garanties réelles et tangibles.,Elles mettent en doute la viabilité du projet.,Elles veulent que les terres restent intactes.,Elles exigent des garanties réelles et tangibles.,B
2,Série 1,39,C2,33,Question 39 : Écoutez le document sonore et la question. Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766563929978-zqz66p.mp3,,tcf_oral_output\audios\series_02_q39.mp3,Elle est régie par des normes internationales strictes.,Elle est réputée sans danger pour le milieu naturel.,Les inconvénients qu’elle présente sont manifestes.,Les sociétés de production en exagèrent la rentabilité.,Les sociétés de production en exagèrent la rentabilité.,D
3,Série 2,1,A1,3,"Question 1 : Écoutez les 4 propositions, choisissez celle qui correspond à l’image",https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/images/1766137865638-jbehpy.jpg,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137866475-4oa5tp.mp3,tcf_oral_output\images\series_03_q01.jpg,tcf_oral_output\audios\series_03_q01.mp3,,,,,C,C
3,Série 2,2,A1,3,"Question 2 : Écoutez les 4 propositions, choisissez celle qui correspond à l’image",https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/images/1766137865651-1ms0mc.jpg,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137866620-dqs9fr.mp3,tcf_oral_output\images\series_03_q02.jpg,tcf_oral_output\audios\series_03_q02.mp3,,,,,C,C
3,Série 2,3,A1,3,"Question 3 : Écoutez les 4 propositions, choisissez celle qui correspond à l’image",https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/images/1766137865632-15nhmz.jpg,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137866104-o0p1dl.mp3,tcf_oral_output\images\series_03_q03.jpg,tcf_oral_output\audios\series_03_q03.mp3,,,,,B,B
3,Série 2,4,A1,3,"Question 4 : Écoutez l’extrait sonore et les 4 propositions, choisissez celle qui correspond à l’image",,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137864070-fz8e4a.mp3,,tcf_oral_output\audios\series_03_q04.mp3,,,,,A,A
3,Série 2,5,A2,9,"Question 5 : Écoutez l’extrait sonore et les 4 propositions, choisissez celle qui correspond à l’image",,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137865251-0yrqjv.mp3,,tcf_oral_output\audios\series_03_q05.mp3,,,,,C,C
3,Série 2,6,A2,9,"Question 6 : Écoutez l’extrait sonore et les 4 propositions, choisissez celle qui correspond à l’image",,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137865132-jjeexb.mp3,,tcf_oral_output\audios\series_03_q06.mp3,,,,,A,A
3,Série 2,7,A2,9,"Question 7 : Écoutez l’extrait sonore et les 4 propositions, choisissez celle qui correspond à l’image",,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137864715-8gznru.mp3,,tcf_oral_output\audios\series_03_q07.mp3,,,,,B,B
3,Série 2,8,A2,9,"Question 8 : Écoutez l’extrait sonore et les 4 propositions, choisissez celle qui correspond à l’image",,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137863744-qi2ix7.mp3,,tcf_oral_output\audios\series_03_q08.mp3,,,,,B,B
3,Série 2,9,A2,9,"Question 9 : Écoutez l’extrait sonore et les 4 propositions, choisissez celle qui correspond à l’image",,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137865009-9v3e2p.mp3,,tcf_oral_output\audios\series_03_q09.mp3,,,,,C,C
3,Série 2,10,A2,9,Question 10 : Écoutez le document sonore et la question. Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137865298-92wq4q.mp3,,tcf_oral_output\audios\series_03_q10.mp3,Écrire.,Téléphoner.,Lire.,Écouter.,Téléphoner.,B
3,Série 2,11,B1,15,Question 11 : Écoutez le document sonore et la question. Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137865033-cuhsgu.mp3,,tcf_oral_output\audios\series_03_q11.mp3,Il eut un accident sur la route.,Il fait une chute à la montagne.,Il est tombé dans son escalier.,Il s’est battu avec un ami.,Il est tombé dans son escalier.,C
3,Série 2,12,B1,15,Question 12 : Écoutez le document sonore et la question. Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137864041-ow1j5r.mp3,,tcf_oral_output\audios\series_03_q12.mp3,De faire des rencontres.,De manger gratuitement.,De trouver un travail.,De vivre chez quelqu’un.,De vivre chez quelqu’un.,D
3,Série 2,13,B1,15,Question 13 : Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137864685-rbggb1.mp3,,tcf_oral_output\audios\series_03_q13.mp3,De l’actualité européenne.,Du dernier film qu’elles ont vu.,D’un trafic de documents.,D’un vieil ami commun.,Du dernier film qu’elles ont vu.,B
3,Série 2,14,B1,15,Question 14 : Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137865184-5k8nxn.mp3,,tcf_oral_output\audios\series_03_q14.mp3,Conseiller les parents en matière d’alimentation.,Créer l’occasion de se retrouver en famille.,Découvrir des recettes de grand-mère.,Ressembler des enfants du monde entier.,Créer l’occasion de se retrouver en famille.,B
3,Série 2,15,B1,15,Question 15 : Écoutez le document sonore et la question Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137865222-1wr2cd.mp3,,tcf_oral_output\audios\series_03_q15.mp3,Féliciter les acteurs dans leur loge.,Remettre un vêtement du vestiaire.,Retourner à la salle de spectacle.,S’informer sur la programmation.,Remettre un vêtement du vestiaire.,B
3,Série 2,16,B1,15,Question 16 : Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137864430-jso0oi.mp3,,tcf_oral_output\audios\series_03_q16.mp3,D’essayer un vêtement près du corps.,De changer la taille de l’article choisi.,De choisir une tenue multicolore.,De compléter son achat avec un pull.,D’essayer un vêtement près du corps.,A
3,Série 2,17,B1,15,Question 17 : Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137864832-7wikse.mp3,,tcf_oral_output\audios\series_03_q17.mp3,À un couturier.,À un jardinier.,À un traiteur.,À un décorateur.,À un décorateur.,D
3,Série 2,18,B1,15,Question 18 : Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137864786-31dw6a.mp3,,tcf_oral_output\audios\series_03_q18.mp3,De déjeuner ensemble.,De faire une soirée.,De participer à un jeu.,De rencontrer un invité.,De déjeuner ensemble.,A
3,Série 2,19,B1,15,Question 19 : Écoutez le document sonore et la question Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137864982-abc88i.mp3,,tcf_oral_output\audios\series_03_q19.mp3,Avoir de l’expérience dans la vente.,Habiter près de Sainton-les-Tonges.,Pratiquer régulièrement un sport.,Savoir gérer un site internet.,Pratiquer régulièrement un sport.,C
3,Série 2,20,B2,21,Question 20 : Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137864990-w1slzy.mp3,,tcf_oral_output\audios\series_03_q20.mp3,La circulation routière est coupée.,La commande s’est perdue.,Le transporteur est en grève.,Les marchandises ont été volées.,La circulation routière est coupée.,A
3,Série 2,21,B2,21,Question 21 : Écoutez le document sonore et la question Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137864635-l67pbp.mp3,,tcf_oral_output\audios\series_03_q21.mp3,Interviewer un réalisateur.,Participer à un festival.,Tourner un film.,Visiter des studios de cinéma.,Tourner un film.,C
3,Série 2,22,B2,21,Question 22 : Écoutez le document sonore et la question Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137865173-p6561x.mp3,,tcf_oral_output\audios\series_03_q22.mp3,Visiter des studios de cinéma.,Lui apporter un livre.,Lui présenter son travail.,Lui proposer une interview.,Lui présenter son travail.,C
3,Série 2,23,B2,21,Question 23 : Écoutez le document sonore et la question Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137865093-gtzsq4.mp3,,tcf_oral_output\audios\series_03_q23.mp3,Ils déplorent un manque d’information.,Ils refusent de participer à la collecte.,Ils s’inquiètent de la sécurité sanitaire.,Ils souhaitent rencontrer des soignants.,Ils déplorent un manque d’information.,A
3,Série 2,24,B2,21,Question 24 : Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137865370-yn82tf.mp3,,tcf_oral_output\audios\series_03_q24.mp3,La voiture est interdite en centre-ville.,Le sens de la circulation été modifié.,Le stationnement est devenu payant.,Les embouteillages sont fréquents.,Le stationnement est devenu payant.,C
3,Série 2,25,B2,21,Question 25 : Écoutez le document sonore et la question Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137865121-jimu78.mp3,,tcf_oral_output\audios\series_03_q25.mp3,L’organisation d’ateliers vidéo.,La présence de réalisateurs étrangers.,La projection de documentaire.,La variété de la programmation.,La variété de la programmation.,D
3,Série 2,26,B2,21,Question 26 : Écoutez le document sonore et la question Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137865061-rxpwy4.mp3,,tcf_oral_output\audios\series_03_q26.mp3,La recherche d’un appartement est rapide.,Le système de la colocation est encouragé.,Les habitations proposées sont de qualité.,Les logements sont bon marché en banlieue.,La recherche d’un appartement est rapide.,A
3,Série 2,27,B2,21,Question 27 : Écoutez le document sonore et la question. Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137864084-zu3loi.mp3,,tcf_oral_output\audios\series_03_q27.mp3,Parce qu’elles étaient difficiles à mettre en œuvre.,Parce qu’elles ignoraient la particularité des contextes.,Parce qu’elles avaient lieu tôt dans l’année scolaire.,Parce qu’elles proposaient des exercices complexes.,Parce qu’elles avaient lieu tôt dans l’année scolaire.,C
3,Série 2,28,B2,21,Question 28 : Écoutez le document sonore et la question. Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137864764-q3avas.mp3,,tcf_oral_output\audios\series_03_q28.mp3,L’état actuel de la biodiversité.,L’existence de plantes menaçantes.,La découverte de nouvelles espèces menacées.,Le rôle de l’ONU dans la préservation des espèces.,L’état actuel de la biodiversité.,A
3,Série 2,29,B2,21,Question 29 : Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137864705-i64wb1.mp3,,tcf_oral_output\audios\series_03_q29.mp3,D’apprendre à élaborer des itinéraires de visites.,D’expérimenter une manière différente de voyager.,De découvrir des adresses d’hôpital à l’étranger.,De participer à des actions de solidarité internationale.,D’expérimenter une manière différente de voyager.,B
3,Série 2,30,C1,26,Question 30 : Écoutez le document sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137863976-8n2t9y.mp3,,tcf_oral_output\audios\series_03_q30.mp3,À classer les établissements selon un taux de performance.,À communiquer sur les progrès de l’élève dans chaque matière.,À créer une échelle lisible de classification des élèves.,À susciter chez l’élève l’envie de devenir le meilleur de la classe.,À créer une échelle lisible de classification des élèves.,C
3,Série 2,31,C1,26,Question 31 : Écoutez le document sonore et la question. Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137865442-a0qi9f.mp3,,tcf_oral_output\audios\series_03_q31.mp3,De la législation en vigueur.,De la paye des employés.,Du bon vouloir du client.,Du type d’établissement.,Du bon vouloir du client.,C
3,Série 2,32,C1,26,Question 32 : Écoutez le document sonore et la question Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137865071-ausynw.mp3,,tcf_oral_output\audios\series_03_q32.mp3,Elle concerne de moins en moins d’articles.,Elle est maîtrisée grâce aux contrôles.,Elle met en danger le marché du travail.,Elle se concentre sur des objets précieux.,Elle met en danger le marché du travail.,C
3,Série 2,33,C1,26,Question 33 : Écoutez le document sonore et la question. Choisissez la bonne réponse,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766137864556-tzz1cr.mp3,,tcf_oral_output\audios\series_03_q33.mp3,La télévision touche des droits importants sur les compétitions.,Les comportements machistes perdurent dans l’univers sportif.,Les fédérations sont souvent impliquées dans des scandales.,Les grandes équipes concentrent la majorité des financements.,Les comportements machistes perdurent dans l’univers sportif.,B
